symbol,contract_id,direction,entry_time_utc,entry,stop,target,rr_planned,split,exit_time_utc,exit_reason,r_result,mark_r,roll_level,atr_15m,atr_4h
WLDUSDC,30000044,LONG,2026-09-04T09:45:00+00:00,0.3929,0.38812611864913293,0.40665922191272524,2.882187658523623,False,2026-09-04T12:45:00+00:00,SL,-1.0,0.0,0.3918,0.002147762701734098,0.010563112349098994
EWJUSDC,30000019,LONG,2026-09-04T10:00:00+00:00,97.56,97.3083560421711,98.22212440408414,2.631195319755408,False,2026-09-04T12:45:00+00:00,SL,-1.0,0.0,97.47,0.16328791565780826,0.8315023836634455
TSLAUSDC,30000023,LONG,2026-09-04T10:15:00+00:00,369.04,366.41311313624425,382.81853194024524,5.2451942755332315,True,2026-09-04T11:45:00+00:00,SL,-1.0,0.0,368.98,1.1737737275115292,5.4058722390191845
LYTEUSDC,30000153,SHORT,2026-09-04T10:30:00+00:00,23.29,23.45184427706085,22.70588692177543,3.609105547828242,True,2026-09-04T12:00:00+00:00,SL,-1.0,0.0,23.36,0.10368855412170255,0.38354768710172665
TSLAUSDC,30000023,LONG,2026-09-04T10:30:00+00:00,369.37,366.4159730072574,382.81853194024524,4.5526096996693735,True,2026-09-04T11:45:00+00:00,SL,-1.0,0.0,368.98,1.1680539854851932,5.4058722390191845
COINUSDC,30000025,LONG,2026-09-04T10:45:00+00:00,191.06,189.54738348166174,194.99308874461556,2.6001889420964353,False,2026-09-04T12:15:00+00:00,SL,-1.0,0.0,189.96,0.7652330366765474,3.8276450215376596
COINUSDC,30000025,LONG,2026-09-04T11:00:00+00:00,191.28,189.55031174036236,194.99308874461556,2.1466808969342437,False,2026-09-04T12:15:00+00:00,SL,-1.0,0.0,189.96,0.7593765192753177,3.8276450215376596
COINUSDC,30000025,LONG,2026-09-04T12:00:00+00:00,190.22,189.4805297461662,195.02337020442943,6.49569090781723,True,2026-09-04T12:45:00+00:00,SL,-1.0,0.0,189.96,0.7589405076676189,3.706519182282281
COINUSDC,30000025,LONG,2026-09-04T12:30:00+00:00,190.78,189.12921145895805,195.02337020442943,2.570511061187211,False,2026-09-04T12:45:00+00:00,SL,-1.0,0.0,189.96,0.7815770820839038,3.706519182282281
ENAUSDC,30000058,LONG,2026-09-04T12:30:00+00:00,0.1703,0.16791560271619535,0.17809068845342377,3.267361738054227,True,2026-09-04T12:45:00+00:00,SL,-1.0,0.0,0.1698,0.0017687945676093007,0.007237246186304986
ZECUSDC,30000052,LONG,2026-09-04T13:00:00+00:00,986.28,969.9976298451996,1020.1804296495155,2.0820328568394024,False,2026-09-04T13:15:00+00:00,SL,-1.0,0.0,979.44,12.004740309600617,33.79828140193812
ONUSDC,30000120,SHORT,2026-09-04T14:00:00+00:00,0.21874,0.22286106860460173,0.20813354358076605,2.5737150814209655,False,2026-09-04T17:15:00+00:00,SL,-1.0,0.0,0.22105,0.0027621372092034085,0.007094174323064214
BNBUSDC,30000050,LONG,2026-09-04T14:15:00+00:00,716.1,710.8311859795733,728.3777765627667,2.3302732863917552,False,2026-09-04T15:00:00+00:00,SL,-1.0,0.0,716.0,3.337628040853365,9.288893748933392
ONUSDC,30000120,SHORT,2026-09-04T14:30:00+00:00,0.2198,0.2237978986701623,0.20813354358076605,2.91814710220264,False,2026-09-06T02:30:00+00:00,TP,2.91814710220264,0.0,0.22105,0.002755797340324585,0.007094174323064214
ONUSDC,30000120,SHORT,2026-09-04T14:45:00+00:00,0.21975,0.22376181054264366,0.20813354358076605,2.895564557637129,False,2026-09-06T02:30:00+00:00,TP,2.895564557637129,0.0,0.22105,0.0026836210852873165,0.007094174323064214
DOGEUSDC,30000053,LONG,2026-09-04T15:15:00+00:00,0.08438,0.08347163763399547,0.08953066993098166,5.670281072560406,True,2026-09-05T17:30:00+00:00,TP1_THEN_TP2,3.835140536280203,0.0,0.08393,0.0006167247320090551,0.0017173202760733786
DOGEUSDC,30000053,LONG,2026-09-04T15:30:00+00:00,0.08449,0.08348365456274885,0.08953066993098166,5.008886356905808,True,2026-09-05T17:30:00+00:00,TP1_THEN_TP2,3.504443178452904,0.0,0.08393,0.000592690874502278,0.0017173202760733786
DOGEUSDC,30000053,LONG,2026-09-04T15:45:00+00:00,0.08458,0.08349421248801467,0.08953066993098166,4.559520050041364,True,2026-09-05T17:30:00+00:00,TP1_THEN_TP2,3.279760025020682,0.0,0.08393,0.0005715750239706608,0.0017173202760733786
SPYUSDC,30000010,LONG,2026-09-04T15:45:00+00:00,770.18,768.8487954596849,774.2358969805161,3.0467872199085515,True,2026-09-07T15:30:00+00:00,TP1_THEN_SL,0.5,0.0,769.48,1.0824090806302336,2.7364120779353933
ONUSDC,30000120,SHORT,2026-09-04T16:00:00+00:00,0.21906,0.22224906547064463,0.20820232030108476,3.4046587625309903,True,2026-09-04T17:15:00+00:00,SL,-1.0,0.0,0.22105,0.0023981309412892857,0.007369281204339084
ORCLUSDC,30000037,LONG,2026-09-04T16:00:00+00:00,157.65,156.64567540798117,160.0411656768415,2.3808693880878877,False,2026-09-05T17:00:00+00:00,TP,2.3808693880878877,0.0,157.39,1.0286491840376313,2.555337292633982
NVDAUSDC,30000020,LONG,2026-09-04T16:15:00+00:00,231.46,230.34316003878848,234.22316077148835,2.474088381016492,False,2026-09-04T18:00:00+00:00,SL,-1.0,0.0,230.91,1.0136799224230117,2.627356914046614
ONUSDC,30000120,SHORT,2026-09-04T16:30:00+00:00,0.21848,0.22216464344081543,0.20820232030108476,2.789328157256038,False,2026-09-04T17:15:00+00:00,SL,-1.0,0.0,0.22105,0.002229286881630858,0.007369281204339084
ORCLUSDC,30000037,LONG,2026-09-04T18:00:00+00:00,157.63,156.96522981956224,160.0411656768415,3.627066537872886,True,2026-09-04T19:30:00+00:00,SL,-1.0,0.0,157.39,0.8295403608755264,2.555337292633982
ORCLUSDC,30000037,LONG,2026-09-04T18:45:00+00:00,157.74,156.99915671797112,160.0411656768415,3.106143677971225,True,2026-09-04T19:15:00+00:00,SL,-1.0,0.0,157.39,0.7616865640577607,2.555337292633982
ONUSDC,30000120,SHORT,2026-09-04T19:00:00+00:00,0.22073,0.22351206716347613,0.20820232030108476,4.503011236889851,True,2026-09-06T02:30:00+00:00,TP1_THEN_TP2,3.2515056184449254,0.0,0.22105,0.0017041343269522814,0.007369281204339084
ONUSDC,30000120,SHORT,2026-09-04T19:15:00+00:00,0.21914,0.22302049453193865,0.20820232030108476,2.818630359839965,False,2026-09-05T02:00:00+00:00,SL,-1.0,0.0,0.22105,0.001720989063877273,0.007369281204339084
ONUSDC,30000120,SHORT,2026-09-04T19:30:00+00:00,0.21898,0.22267080146890486,0.20820232030108476,2.920146149750296,False,2026-09-05T00:30:00+00:00,SL,-1.0,0.0,0.22105,0.0016616029378097082,0.007369281204339084
ORCLUSDC,30000037,LONG,2026-09-04T19:45:00+00:00,157.64,156.45498558621122,160.0411656768415,2.0262755025607118,False,2026-09-05T17:00:00+00:00,TP,2.0262755025607118,0.0,157.39,0.7100288275775755,2.555337292633982
LITUSDC,30000042,LONG,2026-09-04T21:30:00+00:00,4.6893,4.61584879798006,4.8482239497149715,2.163667106112547,False,2026-09-04T22:15:00+00:00,SL,-1.0,0.0,4.6755,0.06690240403987883,0.20390420114011532
ONUSDC,30000120,SHORT,2026-09-04T22:15:00+00:00,0.21858,0.22335940250092376,0.20816212419981744,2.179744392352179,False,2026-09-05T02:00:00+00:00,SL,-1.0,0.0,0.22105,0.0016588050018475145,0.007208496799269855
ONUSDC,30000120,SHORT,2026-09-04T23:30:00+00:00,0.22083,0.22236813630520794,0.20816212419981744,8.235860344295045,True,2026-09-05T00:30:00+00:00,SL,-1.0,0.0,0.22105,0.0015962726104158912,0.007208496799269855
ONUSDC,30000120,SHORT,2026-09-04T23:45:00+00:00,0.21997,0.22235077503861245,0.20816212419981744,4.959677251599699,True,2026-09-05T00:30:00+00:00,SL,-1.0,0.0,0.22105,0.0015615500772248978,0.007208496799269855
ONUSDC,30000120,SHORT,2026-09-05T00:45:00+00:00,0.22055,0.22349573156741115,0.208118998133269,4.220004974063518,True,2026-09-06T02:30:00+00:00,TP1_THEN_TP2,3.110002487031759,0.0,0.22105,0.0015514631348223153,0.007035992533076102
ONUSDC,30000120,SHORT,2026-09-05T01:15:00+00:00,0.22092,0.22346458658534588,0.208118998133269,5.030680402251289,True,2026-09-06T02:30:00+00:00,TP1_THEN_TP2,3.5153402011256447,0.0,0.22105,0.0014891731706917252,0.007035992533076102
ONUSDC,30000120,SHORT,2026-09-05T03:00:00+00:00,0.2204,0.22406926701364754,0.208118998133269,3.34699050820037,True,2026-09-06T02:30:00+00:00,TP1_THEN_TP2,2.6734952541001853,0.0,0.22105,0.0013785340272951003,0.007035992533076102
ONUSDC,30000120,SHORT,2026-09-05T03:30:00+00:00,0.2207,0.22373352758399376,0.208118998133269,4.147317444256647,True,2026-09-06T02:30:00+00:00,TP1_THEN_TP2,3.0736587221283234,0.0,0.22105,0.0013870551679875116,0.007035992533076102
ONUSDC,30000120,SHORT,2026-09-05T04:00:00+00:00,0.22066,0.22357155960123537,0.2080663792033503,4.325386569900962,True,2026-09-06T02:30:00+00:00,TP1_THEN_TP2,3.162693284950481,0.0,0.22105,0.001483119202470712,0.006825516813401307
ONUSDC,30000120,SHORT,2026-09-05T04:15:00+00:00,0.2205,0.22355227170693567,0.2080663792033503,4.073562903458693,True,2026-09-06T02:30:00+00:00,TP1_THEN_TP2,3.0367814517293463,0.0,0.22105,0.0014445434138713722,0.006825516813401307
LITUSDC,30000042,LONG,2026-09-05T04:45:00+00:00,4.6875,4.642478105418429,4.8489233921870305,3.585442009655172,True,2026-09-05T07:00:00+00:00,SL,-1.0,0.0,4.6755,0.05224378916314139,0.2011064312518806
ONUSDC,30000120,SHORT,2026-09-05T04:45:00+00:00,0.22037,0.22349240107685128,0.2080663792033503,3.940435739619032,True,2026-09-06T02:30:00+00:00,TP1_THEN_TP2,2.970217869809516,0.0,0.22105,0.001324802153702539,0.006825516813401307
LITUSDC,30000042,LONG,2026-09-05T05:00:00+00:00,4.6945,4.64245278445105,4.8489233921870305,2.966986620865412,False,2026-09-05T07:00:00+00:00,SL,-1.0,0.0,4.6755,0.05229443109789929,0.2011064312518806
ONUSDC,30000120,SHORT,2026-09-05T05:00:00+00:00,0.22006,0.22304102379122803,0.2080663792033503,4.023322736283481,True,2026-09-06T02:30:00+00:00,TP1_THEN_TP2,3.0116613681417403,0.0,0.22105,0.001262047582456072,0.006825516813401307
ONUSDC,30000120,SHORT,2026-09-05T05:30:00+00:00,0.21961,0.2216476681478642,0.2080663792033503,5.6651132367893995,True,2026-09-06T02:30:00+00:00,TP1_THEN_TP2,3.8325566183946997,0.0,0.22105,0.0011953362957284306,0.006825516813401307
UNITREEUSDC,30000136,SHORT,2026-09-05T06:45:00+00:00,80.239,80.46099738706297,79.28607254100892,4.292516554353785,True,2026-09-07T01:15:00+00:00,SL,-1.0,0.0,80.374,0.1739947741259626,1.120290164035657
UNITREEUSDC,30000136,SHORT,2026-09-05T07:15:00+00:00,80.075,80.46165485945153,79.28607254100892,2.040391940528528,False,2026-09-07T01:15:00+00:00,SL,-1.0,0.0,80.374,0.1753097189030643,1.120290164035657
NVDAUSDC,30000020,LONG,2026-09-05T07:30:00+00:00,231.0,230.20012418374887,234.28255292375871,4.103828190660183,True,2026-09-08T13:45:00+00:00,TP1_THEN_SL,0.5,0.0,230.91,0.33975163250224627,2.3897883049650988
ONUSDC,30000120,SHORT,2026-09-05T07:30:00+00:00,0.21941,0.22176297548611634,0.2080663792033503,4.820968541143898,True,2026-09-06T02:30:00+00:00,TP1_THEN_TP2,3.410484270571949,0.0,0.22105,0.00126595097223268,0.006825516813401307
ONUSDC,30000120,SHORT,2026-09-05T07:45:00+00:00,0.2188,0.22175810310159952,0.2080663792033503,3.6285485758916716,True,2026-09-06T02:30:00+00:00,TP1_THEN_TP2,2.814274287945836,0.0,0.22105,0.0012562062031990545,0.006825516813401307
NVDAUSDC,30000020,LONG,2026-09-05T08:00:00+00:00,231.02,230.24832659439932,234.3100481345288,4.263524064261005,True,2026-09-08T13:45:00+00:00,TP1_THEN_SL,0.5,0.0,230.91,0.3233468112013679,2.27980746188472
NVDAUSDC,30000020,LONG,2026-09-05T08:30:00+00:00,231.02,230.3229242601263,234.3100481345288,4.719785736805198,True,2026-09-08T13:45:00+00:00,TP1_THEN_SL,0.5,0.0,230.91,0.3141514797473315,2.27980746188472
NVDAUSDC,30000020,LONG,2026-09-05T09:00:00+00:00,231.06,230.62073927037304,234.3100481345288,7.3989043757425215,True,2026-09-05T10:30:00+00:00,SL,-1.0,0.0,230.91,0.29852145925396023,2.27980746188472
LTCUSDC,30000057,LONG,2026-09-05T09:30:00+00:00,52.96,52.64786687996478,54.11468474957924,3.6993342758658483,True,2026-09-05T15:30:00+00:00,TP1_THEN_TP2,2.849667137932924,0.0,52.81,0.32426624007044424,0.9012610016830551
LTCUSDC,30000057,LONG,2026-09-05T09:45:00+00:00,52.98,52.653367307885894,54.11468474957924,3.4738860407238796,True,2026-09-05T15:30:00+00:00,TP1_THEN_TP2,2.73694302036194,0.0,52.81,0.3132653842282101,0.9012610016830551
LTCUSDC,30000057,LONG,2026-09-05T10:00:00+00:00,53.02,52.658473397716314,54.11468474957924,3.0279507584347556,True,2026-09-05T15:30:00+00:00,TP1_THEN_TP2,2.513975379217378,0.0,52.81,0.303053204567376,0.9012610016830551
NVDAUSDC,30000020,LONG,2026-09-05T10:00:00+00:00,231.02,230.47374337555345,234.3100481345288,6.022898372833717,True,2026-09-08T13:45:00+00:00,TP1_THEN_SL,0.5,0.0,230.91,0.3125132488930903,2.27980746188472
LTCUSDC,30000057,LONG,2026-09-05T10:15:00+00:00,53.07,52.66321476684456,54.11468474957924,2.5681481637757706,False,2026-09-05T15:30:00+00:00,TP,2.5681481637757706,0.0,52.81,0.2935704663108873,0.9012610016830551
NVDAUSDC,30000020,LONG,2026-09-05T10:15:00+00:00,231.09,230.4784739736625,234.3100481345288,5.265594587713579,True,2026-09-08T13:45:00+00:00,TP1_THEN_SL,0.5,0.0,230.91,0.30305205267499963,2.27980746188472
LTCUSDC,30000057,LONG,2026-09-05T10:45:00+00:00,52.97,52.638459464546365,54.11468474957924,3.452623818722541,True,2026-09-05T15:30:00+00:00,TP1_THEN_TP2,2.7263119093612707,0.0,52.81,0.28308107090727286,0.9012610016830551
NVDAUSDC,30000020,LONG,2026-09-05T11:15:00+00:00,231.03,230.39779439662414,234.3100481345288,5.188261725321537,True,2026-09-08T13:45:00+00:00,TP1_THEN_SL,0.5,0.0,230.91,0.3044112067517684,2.27980746188472
LTCUSDC,30000057,LONG,2026-09-05T12:00:00+00:00,52.93,52.66529888672048,54.110926147312476,4.461356934549163,True,2026-09-05T15:30:00+00:00,TP1_THEN_TP2,3.2306784672745814,0.0,52.81,0.24940222655904704,0.9162954107501068
ICPUSDC,30000071,LONG,2026-09-05T14:00:00+00:00,2.603,2.5882995628842944,2.695312715144204,6.27958981203203,True,2026-09-05T21:45:00+00:00,TP1_THEN_TP2,4.139794906016014,0.0,2.596,0.015400874231411444,0.07474913942318509
ICPUSDC,30000071,LONG,2026-09-05T14:30:00+00:00,2.605,2.5854385404408204,2.695312715144204,4.616869966731244,True,2026-09-05T21:45:00+00:00,TP1_THEN_TP2,3.308434983365622,0.0,2.596,0.015122919118359385,0.07474913942318509
NEARUSDC,30000100,LONG,2026-09-05T14:30:00+00:00,2.202,2.1795100457416248,2.266191097578199,2.85421201131587,False,2026-09-05T15:45:00+00:00,SL,-1.0,0.0,2.196,0.018979908516750816,0.07923560968720411
ICPUSDC,30000071,LONG,2026-09-05T14:45:00+00:00,2.61,2.5857298554487578,2.695312715144204,3.5151300794307696,True,2026-09-05T21:45:00+00:00,TP1_THEN_TP2,2.757565039715385,0.0,2.596,0.014540289102484534,0.07474913942318509
ICPUSDC,30000071,LONG,2026-09-05T15:15:00+00:00,2.607,2.5860785919129112,2.695312715144204,4.221164979746423,True,2026-09-05T21:45:00+00:00,TP1_THEN_TP2,3.1105824898732113,0.0,2.596,0.013842816174177404,0.07474913942318509
ICPUSDC,30000071,LONG,2026-09-05T15:45:00+00:00,2.6,2.5882795001698065,2.695312715144204,8.132137410954517,True,2026-09-05T21:45:00+00:00,TP1_THEN_TP2,5.066068705477258,0.0,2.596,0.013440999660387646,0.07474913942318509
ICPUSDC,30000071,LONG,2026-09-05T16:15:00+00:00,2.603,2.5833608946537194,2.695877103822858,4.729192200216335,True,2026-09-05T21:45:00+00:00,TP1_THEN_TP2,3.3645961001081677,0.0,2.596,0.013278210692561283,0.07249158470856683
ICPUSDC,30000071,LONG,2026-09-05T16:30:00+00:00,2.604,2.5835852804203996,2.695877103822858,4.500532249028131,True,2026-09-05T21:45:00+00:00,TP1_THEN_TP2,3.2502661245140656,0.0,2.596,0.012829439159200819,0.07249158470856683
ICPUSDC,30000071,LONG,2026-09-05T17:00:00+00:00,2.608,2.583675100923473,2.695877103822858,3.6126400173909667,True,2026-09-05T21:45:00+00:00,TP1_THEN_TP2,2.8063200086954834,0.0,2.596,0.012649798153053988,0.07249158470856683
ICPUSDC,30000071,LONG,2026-09-05T17:15:00+00:00,2.612,2.583769560003547,2.695877103822858,2.971158219049934,False,2026-09-05T21:45:00+00:00,TP,2.971158219049934,0.0,2.596,0.0124608799929061,0.07249158470856683
ICPUSDC,30000071,LONG,2026-09-05T17:30:00+00:00,2.613,2.589964339191509,2.695877103822858,3.597774099552154,True,2026-09-05T21:45:00+00:00,TP1_THEN_TP2,2.798887049776077,0.0,2.596,0.012071321616982588,0.07249158470856683
CYSUSDC,30000133,SHORT,2026-09-05T18:30:00+00:00,0.234,0.23627717539108564,0.2275003134576488,2.854275769795905,False,2026-09-05T21:45:00+00:00,SL,-1.0,0.0,0.2351,0.002354350782171288,0.02840125383059512
ASTERUSDC,30000068,LONG,2026-09-05T18:45:00+00:00,0.7931,0.7696801906998322,0.8600178161684452,2.857316868415558,False,2026-09-06T07:45:00+00:00,SL,-1.0,0.0,0.7925,0.01263961860033558,0.026728735326219406
CYSUSDC,30000133,SHORT,2026-09-05T19:00:00+00:00,0.2344,0.23616603395215338,0.2275003134576488,3.906882160412709,True,2026-09-05T21:45:00+00:00,TP1_THEN_SL,0.5,0.0,0.2351,0.0021320679043067663,0.02840125383059512
CYSUSDC,30000133,SHORT,2026-09-05T20:30:00+00:00,0.234,0.23695718382064374,0.22713765075911854,2.3205690471374454,False,2026-09-05T21:45:00+00:00,SL,-1.0,0.0,0.2351,0.002114367641287466,0.026950603036474095
DOGEUSDC,30000053,LONG,2026-09-05T22:15:00+00:00,0.09079,0.08958663791393913,0.09440875294629457,3.0072020618003217,True,2026-09-05T23:45:00+00:00,SL,-1.0,0.0,0.08996,0.0007467241721217348,0.002044988214821756
DOGEUSDC,30000053,LONG,2026-09-05T23:00:00+00:00,0.09008,0.08956643698247987,0.09440875294629457,8.42886422623879,True,2026-09-05T23:45:00+00:00,SL,-1.0,0.0,0.08996,0.0006871260350402553,0.002044988214821756
SUIUSDC,30000054,LONG,2026-09-05T23:00:00+00:00,0.7983,0.7938202747082951,0.8078242154074354,2.1260713073347013,False,2026-09-05T23:45:00+00:00,SL,-1.0,0.0,0.7965,0.004959450583409858,0.019503138370258317
UBUSDC,30000082,LONG,2026-09-06T00:15:00+00:00,0.1363,0.13428764683678804,0.1447296084443803,4.188930948345857,True,2026-09-06T01:00:00+00:00,SL,-1.0,0.0,0.13621,0.0008447063264238892,0.0054415662224788506
DOGEUSDC,30000053,LONG,2026-09-06T00:30:00+00:00,0.09017,0.08906565177416663,0.09440980867579267,3.839195442717532,True,2026-09-06T09:45:00+00:00,SL,-1.0,0.0,0.08996,0.0005886964516667379,0.002040765296829362
NEARUSDC,30000100,LONG,2026-09-06T00:30:00+00:00,2.198,2.1648584989506467,2.2679226675537096,2.109821985720659,False,2026-09-06T07:00:00+00:00,TP,2.109821985720659,0.0,2.196,0.01428300209870644,0.08030932978515985
DOGEUSDC,30000053,LONG,2026-09-06T00:45:00+00:00,0.09024,0.08907525368835979,0.09440980867579267,3.5800144925298802,True,2026-09-06T09:45:00+00:00,SL,-1.0,0.0,0.08996,0.0005694926232804008,0.002040765296829362
ASTERUSDC,30000068,LONG,2026-09-06T01:00:00+00:00,0.7926,0.7694320307754332,0.8598477565830658,2.9026176585109535,False,2026-09-06T07:45:00+00:00,SL,-1.0,0.0,0.7925,0.007535938449133634,0.027408973667737074
DOGEUSDC,30000053,LONG,2026-09-06T01:15:00+00:00,0.09043,0.08936569868544955,0.09440980867579267,3.73936273626959,True,2026-09-06T09:45:00+00:00,SL,-1.0,0.0,0.08996,0.000548602629100878,0.002040765296829362
DOGEUSDC,30000053,LONG,2026-09-06T01:45:00+00:00,0.09054,0.08969713800493034,0.09440980867579267,4.5912719975858955,True,2026-09-06T09:45:00+00:00,SL,-1.0,0.0,0.08996,0.0005257239901393098,0.002040765296829362
DOGEUSDC,30000053,LONG,2026-09-06T02:00:00+00:00,0.09076,0.08969769730584354,0.09440980867579267,3.435752065649128,True,2026-09-06T09:45:00+00:00,SL,-1.0,0.0,0.08996,0.0005246053883129154,0.002040765296829362
SUIUSDC,30000054,LONG,2026-09-06T03:00:00+00:00,0.7978,0.793171689030203,0.8078887966449486,2.179800949155148,False,2026-09-06T07:15:00+00:00,SL,-1.0,0.0,0.7965,0.005056621939593916,0.019244813420205252
SAMSUNGEMUSDC,30000148,LONG,2026-09-06T04:15:00+00:00,1049.86,1049.296033575211,1051.0368655827078,2.0867653303089235,False,2026-09-06T05:00:00+00:00,TP,2.0867653303089235,0.0,1049.75,0.9079328495783409,11.372537669168917
PENDLEUSDC,30000074,LONG,2026-09-06T04:30:00+00:00,2.0189,2.001441745673264,2.0845013667411663,3.757613190495367,True,2026-09-06T06:00:00+00:00,TP1_THEN_TP2,2.8788065952476836,0.0,2.0164,0.01471650865347214,0.0551945330353345
PENDLEUSDC,30000074,LONG,2026-09-06T04:45:00+00:00,2.0269,2.0016421397817545,2.0845013667411663,2.2805323271033524,False,2026-09-06T06:00:00+00:00,TP,2.2805323271033524,0.0,2.0164,0.01431572043649068,0.0551945330353345
ASTERUSDC,30000068,LONG,2026-09-06T05:00:00+00:00,0.7994,0.7781029389203181,0.8597307372649325,2.8328198449170117,False,2026-09-06T07:15:00+00:00,SL,-1.0,0.0,0.7925,0.006994122159363742,0.02787705094027012
ATOMUSDC,30000072,LONG,2026-09-06T05:00:00+00:00,1.565,1.5579484017858423,1.585278090774606,2.87567302599476,False,2026-09-06T07:00:00+00:00,TP,2.87567302599476,0.0,1.563,0.008103196428315428,0.02688763690157623
PENDLEUSDC,30000074,LONG,2026-09-06T05:00:00+00:00,2.0273,2.001746511021623,2.0845013667411663,2.238495369049985,False,2026-09-06T06:00:00+00:00,TP,2.238495369049985,0.0,2.0164,0.01410697795675363,0.0551945330353345
ASTERUSDC,30000068,LONG,2026-09-06T05:15:00+00:00,0.8022,0.778020478938144,0.8597307372649325,2.379316658827004,False,2026-09-06T07:15:00+00:00,SL,-1.0,0.0,0.7925,0.0071590421237120614,0.02787705094027012
ATOMUSDC,30000072,LONG,2026-09-06T05:15:00+00:00,1.567,1.558023339375747,1.585278090774606,2.0361793254412124,False,2026-09-06T07:00:00+00:00,TP,2.0361793254412124,0.0,1.563,0.007953321248506022,0.02688763690157623
SAMSUNGEMUSDC,30000148,LONG,2026-09-06T05:30:00+00:00,1049.79,1049.31451571488,1051.0368655827078,2.622306607658065,False,2026-09-06T05:45:00+00:00,TP,2.622306607658065,0.0,1049.75,0.810968570240256,11.372537669168917
CYSUSDC,30000133,SHORT,2026-09-06T05:45:00+00:00,0.2344,0.2373607730397461,0.22668189732648167,2.6067863257023594,False,2026-09-06T08:00:00+00:00,SL,-1.0,0.0,0.2351,0.002321546079492223,0.025127589305926675
CYSUSDC,30000133,SHORT,2026-09-06T07:00:00+00:00,0.2349,0.23774528911296325,0.22668189732648167,2.88831902391793,False,2026-09-06T08:00:00+00:00,SL,-1.0,0.0,0.2351,0.002090578225926503,0.025127589305926675
